ip;full_request_date;day;month;year;hour;minute;second;tz;http_verb;URI;http_status_code;bytes;referrer;user_agent;browser_name;browser_version;browser_major;device_type;device_model;device_vendor;engine_name;engine_version;os_name;os_version;cpu_architecture;day_of_week;week_of_year;day_of_week_desc
74.6.22.151;06/Jul/2008:11:30:09 +0200; 6;Jul; 2008; 11; 30; 9;+0200;GET;/lectura.htm; 200; 2864;Direct;"Mozilla/5.0 (compatible; Yahoo! Slurp; http://help.yahoo.com/help/us/ysearch/slurp)";undefined;undefined;undefined;undefined;undefined;undefined;undefined;undefined;arch;slurp;undefined; 1; 27;Monday   
65.55.212.120;07/Jul/2008:05:47:00 +0200; 7;Jul; 2008; 5; 47; 0;+0200;GET;/robots.txt; 404; 468;Direct;msnbot-media/1.0 (+http://search.msn.com/msnbot.htm);undefined;undefined;undefined;undefined;undefined;undefined;undefined;undefined;arch;.msn.com;undefined; 2; 28;Tuesday  
65.55.212.120;07/Jul/2008:05:47:00 +0200; 7;Jul; 2008; 5; 47; 0;+0200;GET;/dolorsCaminal.htm; 200; 4359;Direct;msnbot-media/1.0 (+http://search.msn.com/msnbot.htm);undefined;undefined;undefined;undefined;undefined;undefined;undefined;undefined;arch;.msn.com;undefined; 2; 28;Tuesday  
74.6.22.151;07/Jul/2008:15:30:55 +0200; 7;Jul; 2008; 15; 30; 55;+0200;GET;/robots.txt; 404; 468;Direct;"Mozilla/5.0 (compatible; Yahoo! Slurp; http://help.yahoo.com/help/us/ysearch/slurp)";undefined;undefined;undefined;undefined;undefined;undefined;undefined;undefined;arch;slurp;undefined; 2; 28;Tuesday  
74.6.22.151;07/Jul/2008:15:30:55 +0200; 7;Jul; 2008; 15; 30; 55;+0200;GET;/actualidad.htm; 200; 5199;Direct;"Mozilla/5.0 (compatible; Yahoo! Slurp; http://help.yahoo.com/help/us/ysearch/slurp)";undefined;undefined;undefined;undefined;undefined;undefined;undefined;undefined;arch;slurp;undefined; 2; 28;Tuesday  
74.6.22.151;07/Jul/2008:16:28:43 +0200; 7;Jul; 2008; 16; 28; 43;+0200;GET;/actualidad.htm; 304; 149;Direct;"Mozilla/5.0 (compatible; Yahoo! Slurp; http://help.yahoo.com/help/us/ysearch/slurp)";undefined;undefined;undefined;undefined;undefined;undefined;undefined;undefined;arch;slurp;undefined; 2; 28;Tuesday  
74.6.22.151;07/Jul/2008:16:32:24 +0200; 7;Jul; 2008; 16; 32; 24;+0200;GET;/article.htm; 200; 6713;Direct;"Mozilla/5.0 (compatible; Yahoo! Slurp; http://help.yahoo.com/help/us/ysearch/slurp)";undefined;undefined;undefined;undefined;undefined;undefined;undefined;undefined;arch;slurp;undefined; 2; 28;Tuesday  
74.6.22.151;07/Jul/2008:16:46:04 +0200; 7;Jul; 2008; 16; 46; 4;+0200;GET;/mesaRedonda.htm; 200; 2431;Direct;"Mozilla/5.0 (compatible; Yahoo! Slurp; http://help.yahoo.com/help/us/ysearch/slurp)";undefined;undefined;undefined;undefined;undefined;undefined;undefined;undefined;arch;slurp;undefined; 2; 28;Tuesday  
66.249.72.80;08/Jul/2008:03:45:20 +0200; 8;Jul; 2008; 3; 45; 20;+0200;GET;/robots.txt; 404; 468;Direct;Googlebot-Image/1.0;undefined;undefined;undefined;undefined;undefined;undefined;undefined;undefined;undefined;undefined;undefined; 3; 28;Wednesday
66.249.72.80;08/Jul/2008:03:45:21 +0200; 8;Jul; 2008; 3; 45; 21;+0200;GET;/images/letra90x113.jpg; 304; 147;Direct;Googlebot-Image/1.0;undefined;undefined;undefined;undefined;undefined;undefined;undefined;undefined;undefined;undefined;undefined; 3; 28;Wednesday
66.249.72.80;09/Jul/2008:00:34:40 +0200; 9;Jul; 2008; 0; 34; 40;+0200;GET;/robots.txt; 404; 468;Direct;"Mozilla/5.0 (compatible; Googlebot/2.1; +http://www.google.com/bot.html)";undefined;undefined;undefined;undefined;undefined;undefined;undefined;undefined;undefined;undefined;undefined; 4; 28;Thursday 
66.249.72.80;09/Jul/2008:00:34:43 +0200; 9;Jul; 2008; 0; 34; 43;+0200;GET;/; 200; 1888;Direct;"Mozilla/5.0 (compatible; Googlebot/2.1; +http://www.google.com/bot.html)";undefined;undefined;undefined;undefined;undefined;undefined;undefined;undefined;undefined;undefined;undefined; 4; 28;Thursday 
74.6.18.232;10/Jul/2008:06:44:27 +0200; 10;Jul; 2008; 6; 44; 27;+0200;GET;/robots.txt; 404; 468;Direct;"Mozilla/5.0 (compatible; Yahoo! Slurp; http://help.yahoo.com/help/us/ysearch/slurp)";undefined;undefined;undefined;undefined;undefined;undefined;undefined;undefined;arch;slurp;undefined; 5; 28;Friday   
74.6.18.232;10/Jul/2008:06:44:27 +0200; 10;Jul; 2008; 6; 44; 27;+0200;GET;/; 200; 1888;Direct;"Mozilla/5.0 (compatible; Yahoo! Slurp; http://help.yahoo.com/help/us/ysearch/slurp)";undefined;undefined;undefined;undefined;undefined;undefined;undefined;undefined;arch;slurp;undefined; 5; 28;Friday   
74.6.22.120;12/Jul/2008:07:53:26 +0200; 12;Jul; 2008; 7; 53; 26;+0200;GET;/robots.txt; 404; 468;Direct;"Mozilla/5.0 (compatible; Yahoo! Slurp; http://help.yahoo.com/help/us/ysearch/slurp)";undefined;undefined;undefined;undefined;undefined;undefined;undefined;undefined;arch;slurp;undefined; 7; 28;Sunday   
74.6.22.120;12/Jul/2008:07:53:27 +0200; 12;Jul; 2008; 7; 53; 27;+0200;GET;/pintura.htm; 200; 2206;Direct;"Mozilla/5.0 (compatible; Yahoo! Slurp; http://help.yahoo.com/help/us/ysearch/slurp)";undefined;undefined;undefined;undefined;undefined;undefined;undefined;undefined;arch;slurp;undefined; 7; 28;Sunday   
66.249.71.237;12/Jul/2008:09:44:51 +0200; 12;Jul; 2008; 9; 44; 51;+0200;GET;/robots.txt; 404; 468;Direct;"Mozilla/5.0 (compatible; Googlebot/2.1; +http://www.google.com/bot.html)";undefined;undefined;undefined;undefined;undefined;undefined;undefined;undefined;undefined;undefined;undefined; 7; 28;Sunday   
66.249.71.239;12/Jul/2008:09:44:52 +0200; 12;Jul; 2008; 9; 44; 52;+0200;GET;/cepa.htm; 200; 2968;Direct;"Mozilla/5.0 (compatible; Googlebot/2.1; +http://www.google.com/bot.html)";undefined;undefined;undefined;undefined;undefined;undefined;undefined;undefined;undefined;undefined;undefined; 7; 28;Sunday   
66.249.71.239;13/Jul/2008:05:30:11 +0200; 13;Jul; 2008; 5; 30; 11;+0200;GET;/robots.txt; 404; 468;Direct;"Mozilla/5.0 (compatible; Googlebot/2.1; +http://www.google.com/bot.html)";undefined;undefined;undefined;undefined;undefined;undefined;undefined;undefined;undefined;undefined;undefined; 1; 28;Monday   
66.249.71.238;13/Jul/2008:05:30:12 +0200; 13;Jul; 2008; 5; 30; 12;+0200;GET;/; 200; 1888;Direct;"Mozilla/5.0 (compatible; Googlebot/2.1; +http://www.google.com/bot.html)";undefined;undefined;undefined;undefined;undefined;undefined;undefined;undefined;undefined;undefined;undefined; 1; 28;Monday   
66.249.71.238;14/Jul/2008:13:22:51 +0200; 14;Jul; 2008; 13; 22; 51;+0200;GET;/robots.txt; 404; 468;Direct;"Mozilla/5.0 (compatible; Googlebot/2.1; +http://www.google.com/bot.html)";undefined;undefined;undefined;undefined;undefined;undefined;undefined;undefined;undefined;undefined;undefined; 2; 29;Tuesday  
66.249.71.237;14/Jul/2008:13:22:51 +0200; 14;Jul; 2008; 13; 22; 51;+0200;GET;/article.htm; 304; 149;Direct;"Mozilla/5.0 (compatible; Googlebot/2.1; +http://www.google.com/bot.html)";undefined;undefined;undefined;undefined;undefined;undefined;undefined;undefined;undefined;undefined;undefined; 2; 29;Tuesday  
66.249.71.72;14/Jul/2008:20:46:11 +0200; 14;Jul; 2008; 20; 46; 11;+0200;GET;/robots.txt; 404; 464;Direct;"Mozilla/5.0 (compatible; Googlebot/2.1; +http://www.google.com/bot.html)";undefined;undefined;undefined;undefined;undefined;undefined;undefined;undefined;undefined;undefined;undefined; 2; 29;Tuesday  
66.249.71.73;14/Jul/2008:20:46:11 +0200; 14;Jul; 2008; 20; 46; 11;+0200;GET;/; 200; 8666;Direct;"Mozilla/5.0 (compatible; Googlebot/2.1; +http://www.google.com/bot.html)";undefined;undefined;undefined;undefined;undefined;undefined;undefined;undefined;undefined;undefined;undefined; 2; 29;Tuesday  
66.249.71.72;14/Jul/2008:20:46:12 +0200; 14;Jul; 2008; 20; 46; 12;+0200;GET;/?feed=rss2; 200; 2275;Direct;"Mozilla/5.0 (compatible; Googlebot/2.1; +http://www.google.com/bot.html)";undefined;undefined;undefined;undefined;undefined;undefined;undefined;undefined;undefined;undefined;undefined; 2; 29;Tuesday  
66.249.71.72;14/Jul/2008:20:53:27 +0200; 14;Jul; 2008; 20; 53; 27;+0200;GET;/?feed=rss2; 200; 3576;Direct;"Mozilla/5.0 (compatible; Googlebot/2.1; +http://www.google.com/bot.html)";undefined;undefined;undefined;undefined;undefined;undefined;undefined;undefined;undefined;undefined;undefined; 2; 29;Tuesday  
66.249.71.71;14/Jul/2008:20:53:28 +0200; 14;Jul; 2008; 20; 53; 28;+0200;GET;/; 200; 8914;Direct;"Mozilla/5.0 (compatible; Googlebot/2.1; +http://www.google.com/bot.html)";undefined;undefined;undefined;undefined;undefined;undefined;undefined;undefined;undefined;undefined;undefined; 2; 29;Tuesday  
66.249.71.72;14/Jul/2008:21:55:33 +0200; 14;Jul; 2008; 21; 55; 33;+0200;GET;/?feed=rss2; 200; 8271;Direct;"Mozilla/5.0 (compatible; Googlebot/2.1; +http://www.google.com/bot.html)";undefined;undefined;undefined;undefined;undefined;undefined;undefined;undefined;undefined;undefined;undefined; 2; 29;Tuesday  
66.249.71.73;14/Jul/2008:21:55:34 +0200; 14;Jul; 2008; 21; 55; 34;+0200;GET;/; 200; 9957;Direct;"Mozilla/5.0 (compatible; Googlebot/2.1; +http://www.google.com/bot.html)";undefined;undefined;undefined;undefined;undefined;undefined;undefined;undefined;undefined;undefined;undefined; 2; 29;Tuesday  
66.249.71.73;14/Jul/2008:22:02:30 +0200; 14;Jul; 2008; 22; 2; 30;+0200;GET;/?feed=rss2; 200; 7419;Direct;"Mozilla/5.0 (compatible; Googlebot/2.1; +http://www.google.com/bot.html)";undefined;undefined;undefined;undefined;undefined;undefined;undefined;undefined;undefined;undefined;undefined; 2; 29;Tuesday  
66.249.71.72;14/Jul/2008:22:02:31 +0200; 14;Jul; 2008; 22; 2; 31;+0200;GET;/; 200; 9957;Direct;"Mozilla/5.0 (compatible; Googlebot/2.1; +http://www.google.com/bot.html)";undefined;undefined;undefined;undefined;undefined;undefined;undefined;undefined;undefined;undefined;undefined; 2; 29;Tuesday  
66.249.71.73;14/Jul/2008:22:29:37 +0200; 14;Jul; 2008; 22; 29; 37;+0200;GET;/?feed=rss2; 200; 8484;Direct;"Mozilla/5.0 (compatible; Googlebot/2.1; +http://www.google.com/bot.html)";undefined;undefined;undefined;undefined;undefined;undefined;undefined;undefined;undefined;undefined;undefined; 2; 29;Tuesday  
66.249.71.72;14/Jul/2008:22:29:38 +0200; 14;Jul; 2008; 22; 29; 38;+0200;GET;/; 200; 10229;Direct;"Mozilla/5.0 (compatible; Googlebot/2.1; +http://www.google.com/bot.html)";undefined;undefined;undefined;undefined;undefined;undefined;undefined;undefined;undefined;undefined;undefined; 2; 29;Tuesday  
66.249.71.71;14/Jul/2008:23:12:39 +0200; 14;Jul; 2008; 23; 12; 39;+0200;GET;/?feed=rss2; 200; 14182;Direct;"Mozilla/5.0 (compatible; Googlebot/2.1; +http://www.google.com/bot.html)";undefined;undefined;undefined;undefined;undefined;undefined;undefined;undefined;undefined;undefined;undefined; 2; 29;Tuesday  
66.249.71.73;14/Jul/2008:23:12:40 +0200; 14;Jul; 2008; 23; 12; 40;+0200;GET;/; 200; 10904;Direct;"Mozilla/5.0 (compatible; Googlebot/2.1; +http://www.google.com/bot.html)";undefined;undefined;undefined;undefined;undefined;undefined;undefined;undefined;undefined;undefined;undefined; 2; 29;Tuesday  
66.249.71.71;14/Jul/2008:23:28:50 +0200; 14;Jul; 2008; 23; 28; 50;+0200;GET;/?feed=rss2; 200; 14226;Direct;"Mozilla/5.0 (compatible; Googlebot/2.1; +http://www.google.com/bot.html)";undefined;undefined;undefined;undefined;undefined;undefined;undefined;undefined;undefined;undefined;undefined; 2; 29;Tuesday  
66.249.71.73;14/Jul/2008:23:28:51 +0200; 14;Jul; 2008; 23; 28; 51;+0200;GET;/; 200; 10986;Direct;"Mozilla/5.0 (compatible; Googlebot/2.1; +http://www.google.com/bot.html)";undefined;undefined;undefined;undefined;undefined;undefined;undefined;undefined;undefined;undefined;undefined; 2; 29;Tuesday  
209.167.50.27;15/Jul/2008:19:15:00 +0200; 15;Jul; 2008; 19; 15; 0;+0200;GET;/robots.txt; 404; 468;www.seventwentyfour.com/;LinkWalker/2.0;undefined;undefined;undefined;undefined;undefined;undefined;undefined;undefined;undefined;undefined;undefined; 3; 29;Wednesday
209.167.50.27;15/Jul/2008:19:15:00 +0200; 15;Jul; 2008; 19; 15; 0;+0200;GET;/; 301; 479;http://www.tnetdots.net/t_105500_net.html;LinkWalker/2.0;undefined;undefined;undefined;undefined;undefined;undefined;undefined;undefined;undefined;undefined;undefined; 3; 29;Wednesday
74.6.22.120;15/Jul/2008:21:54:02 +0200; 15;Jul; 2008; 21; 54; 2;+0200;GET;/robots.txt; 200; 460;Direct;"Mozilla/5.0 (compatible; Yahoo! Slurp; http://help.yahoo.com/help/us/ysearch/slurp)";undefined;undefined;undefined;undefined;undefined;undefined;undefined;undefined;arch;slurp;undefined; 3; 29;Wednesday
74.6.22.120;15/Jul/2008:21:54:03 +0200; 15;Jul; 2008; 21; 54; 3;+0200;GET;/cepa.htm; 200; 2968;Direct;"Mozilla/5.0 (compatible; Yahoo! Slurp; http://help.yahoo.com/help/us/ysearch/slurp)";undefined;undefined;undefined;undefined;undefined;undefined;undefined;undefined;arch;slurp;undefined; 3; 29;Wednesday
66.249.71.71;15/Jul/2008:21:55:53 +0200; 15;Jul; 2008; 21; 55; 53;+0200;GET;/robots.txt; 200; 460;Direct;"Mozilla/5.0 (compatible; Googlebot/2.1; +http://www.google.com/bot.html)";undefined;undefined;undefined;undefined;undefined;undefined;undefined;undefined;undefined;undefined;undefined; 3; 29;Wednesday
66.249.71.72;15/Jul/2008:21:55:54 +0200; 15;Jul; 2008; 21; 55; 54;+0200;GET;/?feed=rss2; 200; 15320;Direct;"Mozilla/5.0 (compatible; Googlebot/2.1; +http://www.google.com/bot.html)";undefined;undefined;undefined;undefined;undefined;undefined;undefined;undefined;undefined;undefined;undefined; 3; 29;Wednesday
66.249.71.71;15/Jul/2008:21:55:55 +0200; 15;Jul; 2008; 21; 55; 55;+0200;GET;/; 200; 10758;Direct;"Mozilla/5.0 (compatible; Googlebot/2.1; +http://www.google.com/bot.html)";undefined;undefined;undefined;undefined;undefined;undefined;undefined;undefined;undefined;undefined;undefined; 3; 29;Wednesday
66.249.71.73;16/Jul/2008:01:22:40 +0200; 16;Jul; 2008; 1; 22; 40;+0200;GET;/robots.txt; 200; 460;Direct;"Mozilla/5.0 (compatible; Googlebot/2.1; +http://www.google.com/bot.html)";undefined;undefined;undefined;undefined;undefined;undefined;undefined;undefined;undefined;undefined;undefined; 4; 29;Thursday 
66.249.71.73;16/Jul/2008:01:22:41 +0200; 16;Jul; 2008; 1; 22; 41;+0200;GET;/?feed=rss2; 200; 9909;Direct;"Mozilla/5.0 (compatible; Googlebot/2.1; +http://www.google.com/bot.html)";undefined;undefined;undefined;undefined;undefined;undefined;undefined;undefined;undefined;undefined;undefined; 4; 29;Thursday 
66.249.71.72;16/Jul/2008:01:22:43 +0200; 16;Jul; 2008; 1; 22; 43;+0200;GET;/; 200; 12362;Direct;"Mozilla/5.0 (compatible; Googlebot/2.1; +http://www.google.com/bot.html)";undefined;undefined;undefined;undefined;undefined;undefined;undefined;undefined;undefined;undefined;undefined; 4; 29;Thursday 
66.249.71.239;16/Jul/2008:12:51:29 +0200; 16;Jul; 2008; 12; 51; 29;+0200;GET;/robots.txt; 200; 460;Direct;"Mozilla/5.0 (compatible; Googlebot/2.1; +http://www.google.com/bot.html)";undefined;undefined;undefined;undefined;undefined;undefined;undefined;undefined;undefined;undefined;undefined; 4; 29;Thursday 
66.249.71.239;16/Jul/2008:12:51:30 +0200; 16;Jul; 2008; 12; 51; 30;+0200;GET;/; 301; 479;Direct;"Mozilla/5.0 (compatible; Googlebot/2.1; +http://www.google.com/bot.html)";undefined;undefined;undefined;undefined;undefined;undefined;undefined;undefined;undefined;undefined;undefined; 4; 29;Thursday 
66.249.71.71;16/Jul/2008:12:51:31 +0200; 16;Jul; 2008; 12; 51; 31;+0200;GET;/robots.txt; 200; 460;Direct;"Mozilla/5.0 (compatible; Googlebot/2.1; +http://www.google.com/bot.html)";undefined;undefined;undefined;undefined;undefined;undefined;undefined;undefined;undefined;undefined;undefined; 4; 29;Thursday 
66.249.71.73;16/Jul/2008:15:39:43 +0200; 16;Jul; 2008; 15; 39; 43;+0200;GET;/robots.txt; 200; 460;Direct;"Mozilla/5.0 (compatible; Googlebot/2.1; +http://www.google.com/bot.html)";undefined;undefined;undefined;undefined;undefined;undefined;undefined;undefined;undefined;undefined;undefined; 4; 29;Thursday 
66.249.71.71;16/Jul/2008:15:39:44 +0200; 16;Jul; 2008; 15; 39; 44;+0200;GET;/wp-content/plugins/lightbox-2-wordpress-plugin/lightbox/; 403; 514;Direct;"Mozilla/5.0 (compatible; Googlebot/2.1; +http://www.google.com/bot.html)";undefined;undefined;undefined;undefined;undefined;undefined;undefined;undefined;undefined;undefined;undefined; 4; 29;Thursday 
66.249.71.71;16/Jul/2008:15:41:42 +0200; 16;Jul; 2008; 15; 41; 42;+0200;GET;/blognoticias/; 200; 23717;Direct;"Mozilla/5.0 (compatible; Googlebot/2.1; +http://www.google.com/bot.html)";undefined;undefined;undefined;undefined;undefined;undefined;undefined;undefined;undefined;undefined;undefined; 4; 29;Thursday 
66.249.71.72;16/Jul/2008:15:44:32 +0200; 16;Jul; 2008; 15; 44; 32;+0200;GET;/wp-content/themes/k2/comments-ajax.php; 405; 206;Direct;"Mozilla/5.0 (compatible; Googlebot/2.1; +http://www.google.com/bot.html)";undefined;undefined;undefined;undefined;undefined;undefined;undefined;undefined;undefined;undefined;undefined; 4; 29;Thursday 
66.249.71.73;16/Jul/2008:15:50:06 +0200; 16;Jul; 2008; 15; 50; 6;+0200;GET;/prensa/; 200; 8866;Direct;"Mozilla/5.0 (compatible; Googlebot/2.1; +http://www.google.com/bot.html)";undefined;undefined;undefined;undefined;undefined;undefined;undefined;undefined;undefined;undefined;undefined; 4; 29;Thursday 
66.249.71.72;16/Jul/2008:15:52:54 +0200; 16;Jul; 2008; 15; 52; 54;+0200;GET;/wp-content/themes/k2/rollingarchive.php; 200; 176;Direct;"Mozilla/5.0 (compatible; Googlebot/2.1; +http://www.google.com/bot.html)";undefined;undefined;undefined;undefined;undefined;undefined;undefined;undefined;undefined;undefined;undefined; 4; 29;Thursday 
66.249.71.73;16/Jul/2008:15:59:10 +0200; 16;Jul; 2008; 15; 59; 10;+0200;GET;/pintura/; 200; 11050;Direct;"Mozilla/5.0 (compatible; Googlebot/2.1; +http://www.google.com/bot.html)";undefined;undefined;undefined;undefined;undefined;undefined;undefined;undefined;undefined;undefined;undefined; 4; 29;Thursday 
66.249.71.71;16/Jul/2008:16:01:15 +0200; 16;Jul; 2008; 16; 1; 15;+0200;GET;/contacto/; 200; 9185;Direct;"Mozilla/5.0 (compatible; Googlebot/2.1; +http://www.google.com/bot.html)";undefined;undefined;undefined;undefined;undefined;undefined;undefined;undefined;undefined;undefined;undefined; 4; 29;Thursday 
66.249.71.73;16/Jul/2008:16:05:08 +0200; 16;Jul; 2008; 16; 5; 8;+0200;GET;/en/; 200; 21948;Direct;"Mozilla/5.0 (compatible; Googlebot/2.1; +http://www.google.com/bot.html)";undefined;undefined;undefined;undefined;undefined;undefined;undefined;undefined;undefined;undefined;undefined; 4; 29;Thursday 
66.249.71.71;16/Jul/2008:16:20:32 +0200; 16;Jul; 2008; 16; 20; 32;+0200;GET;/wp-content/themes/k2/theloop.php; 200; 176;Direct;"Mozilla/5.0 (compatible; Googlebot/2.1; +http://www.google.com/bot.html)";undefined;undefined;undefined;undefined;undefined;undefined;undefined;undefined;undefined;undefined;undefined; 4; 29;Thursday 
66.249.71.71;16/Jul/2008:17:06:42 +0200; 16;Jul; 2008; 17; 6; 42;+0200;GET;/robots.txt; 200; 460;Direct;"Mozilla/5.0 (compatible; Googlebot/2.1; +http://www.google.com/bot.html)";undefined;undefined;undefined;undefined;undefined;undefined;undefined;undefined;undefined;undefined;undefined; 4; 29;Thursday 
66.249.71.72;16/Jul/2008:17:06:43 +0200; 16;Jul; 2008; 17; 6; 43;+0200;GET;/2005/07/15/seleccion/; 200; 10925;Direct;"Mozilla/5.0 (compatible; Googlebot/2.1; +http://www.google.com/bot.html)";undefined;undefined;undefined;undefined;undefined;undefined;undefined;undefined;undefined;undefined;undefined; 4; 29;Thursday 
66.249.71.71;16/Jul/2008:17:06:44 +0200; 16;Jul; 2008; 17; 6; 44;+0200;GET;/2005/09/26/el-vino-y-la-musica/; 200; 13353;Direct;"Mozilla/5.0 (compatible; Googlebot/2.1; +http://www.google.com/bot.html)";undefined;undefined;undefined;undefined;undefined;undefined;undefined;undefined;undefined;undefined;undefined; 4; 29;Thursday 
66.249.71.72;16/Jul/2008:17:06:45 +0200; 16;Jul; 2008; 17; 6; 45;+0200;GET;/2005/08/01/musica-y-el-terrer/; 200; 11574;Direct;"Mozilla/5.0 (compatible; Googlebot/2.1; +http://www.google.com/bot.html)";undefined;undefined;undefined;undefined;undefined;undefined;undefined;undefined;undefined;undefined;undefined; 4; 29;Thursday 
